1718121729.4953566,-0.01397162675857544
1718121730.4154325,-0.014692157506942749
1718121731.2329621,-0.014519542455673218
1718121732.08966,-0.015954434871673584
1718121732.8607357,-0.01403045654296875
1718121733.6765893,-0.017912626266479492
1718121734.482868,-0.018144279718399048
1718121735.388737,-0.015804320573806763
1718121736.2835515,-0.01876610517501831
1718121737.2603805,-0.013761550188064575
1718121738.160954,-0.014656513929367065
1718121739.0759346,-0.015530794858932495
1718121739.8995082,-0.012083202600479126
1718121740.724822,-0.015989571809768677
1718121741.5943549,-0.016605615615844727
1718121742.4776645,-0.01642429828643799
1718121743.2885838,-0.015854686498641968
1718121744.0911703,-0.0177382230758667
1718121744.942201,-0.016276895999908447
1718121745.8169959,-0.019025593996047974
1718121746.6525507,-0.013661086559295654
1718121747.5912862,-0.015121638774871826
1718121748.3753908,-0.016766250133514404
1718121749.322773,-0.016168415546417236
1718121750.2101326,-0.015682458877563477
1718121751.0726414,-0.013742387294769287
1718121751.888927,-0.016339004039764404
1718121752.8197515,-0.015596628189086914
1718121753.7251875,-0.011980712413787842
1718121754.6700063,-0.009515166282653809
1718121755.778454,-0.016317009925842285
1718121756.718124,-0.016071796417236328
1718121757.6036582,-0.015708208084106445
1718121758.5408297,-0.01683366298675537
1718121759.4433358,-0.013856589794158936
1718121760.3437326,-0.014438748359680176
1718121761.236533,-0.014863789081573486
1718121762.3298035,-0.013924777507781982
1718121763.1961894,-0.012372314929962158
1718121764.0642748,-0.01308739185333252
1718121764.91729,-0.01302868127822876
1718121765.9277196,-0.017335236072540283
1718121769.9903197,-0.016178816556930542
1718121771.035257,-0.01201552152633667
1718121772.0964277,-0.014314115047454834
1718121773.0240996,-0.017166078090667725
1718121773.9190457,-0.0154799222946167
1718121774.8228154,-0.01691192388534546
1718121775.6972024,-0.014516115188598633
1718121776.6152096,-0.016441702842712402
1718121777.5107086,-0.014957427978515625
1718121778.4051368,-0.014110088348388672
1718121779.3237073,-0.01358640193939209
1718121780.430858,-0.01496976613998413
1718121781.380885,-0.016106069087982178
1718121782.3112078,-0.016650855541229248
1718121783.2188668,-0.014160573482513428
1718121784.0563693,-0.014777421951293945
1718121784.859141,-0.015779107809066772
1718121785.6903105,-0.01512715220451355
1718121786.514695,-0.017783403396606445
1718121787.3325102,-0.013913899660110474
1718121788.2038307,-0.013443231582641602
1718121789.0659163,-0.014643549919128418
1718122259.792402,-0.013225853443145752
1718122260.6647058,-0.014470815658569336
1718122261.730111,-0.016937941312789917
1718122262.7207582,-0.015146106481552124
1718122263.5253565,-0.009398579597473145
1718122264.4189334,-0.01523977518081665
1718122265.2995262,-0.012362241744995117
1718122266.1037726,-0.014219969511032104
1718122267.0117924,-0.016796767711639404
1718122267.8786206,-0.014869660139083862
1718122268.705948,-0.014521926641464233
1718122269.5407743,-0.013916313648223877
1718122270.3756363,-0.012559890747070312
1718122271.300347,-0.015332847833633423
1718122272.148389,-0.014321655035018921
1718122272.9943693,-0.016406983137130737
1718122273.8576887,-0.015372216701507568
1718122274.7395256,-0.016537249088287354
1718122275.5101633,-0.01795804500579834
1718122276.5699177,-0.016408681869506836
1718122277.4381251,-0.013906598091125488
1718122278.343586,-0.01699298620223999
1718122279.2977717,-0.01717662811279297
1718122280.1663496,-0.017824769020080566
1718122281.3187027,-0.01642554998397827
1718122282.243049,-0.011082887649536133
1718122283.225757,-0.013305991888046265
1718122284.1456735,-0.011662900447845459
1718122284.9997957,-0.00886625051498413
1718122286.0079951,-0.015588462352752686
1718122287.0651414,-0.010849475860595703
1718122287.9685466,-0.011312901973724365
1718122288.7868643,-0.013415932655334473
1718122289.6002629,-0.013900816440582275
1718122290.5305812,-0.012214720249176025
1718122291.442831,-0.012104213237762451
1718122292.3442724,-0.01257389783859253
1718122293.2497537,-0.013830900192260742
1718122294.2123368,-0.0119515061378479
1718122295.0174196,-0.014845788478851318
1718122295.8224683,-0.016303956508636475
1718122296.739854,-0.01536870002746582
1718122297.6667686,-0.0150642991065979
1718122298.4887307,-0.011134028434753418
1718122299.3164575,-0.013704240322113037
1718122300.158851,-0.00709959864616394
1718122300.95293,-0.010198444128036499
1718122301.894468,-0.010088920593261719
1718122302.7099626,-0.013002663850784302
1718122303.5456588,-0.011862486600875854
1718122304.3602805,-0.011920541524887085
1718122305.2984722,-0.01161620020866394
1718122306.2334847,-0.010026782751083374
1718122307.1552384,-0.00818246603012085
1718122308.0878038,-0.014994829893112183
1718122308.9230552,-0.016296744346618652
1718122309.8781054,-0.016742974519729614
1718122310.8188043,-0.015965282917022705
1718122311.7186093,-0.015040099620819092
1718122312.7259102,-0.012655198574066162
1718122313.5410206,-0.015439838171005249
1718122314.5155003,-0.01505240797996521
1718122315.4277859,-0.017357289791107178
1718122316.3061619,-0.016521215438842773
1718122317.1577935,-0.013731986284255981
1718122318.0044398,-0.01467624306678772
1718122318.7988951,-0.013761430978775024
1718122319.616618,-0.015452861785888672
1718122320.4509783,-0.016281098127365112
1718122321.247067,-0.010312467813491821
1718122322.1984897,-0.016767382621765137
1718122323.0475924,-0.008468180894851685
1718122323.9269872,-0.016050279140472412
1718122325.2473166,-0.023190990090370178
1718122326.344423,-0.022918283939361572
1718122327.4328723,-0.020924091339111328
1718122328.3493865,-0.02013777196407318
1718122329.2500505,-0.02098938822746277
1718122330.1739466,-0.019272737205028534
1718122331.0636723,-0.017964914441108704
1718122332.1867332,-0.01545298844575882
1718122333.2951112,-0.019449502229690552
1718122334.184088,-0.016672547906637192
1718122335.3274388,-0.014979436993598938
1718122336.231403,-0.01946881413459778
1718122337.2680597,-0.018823161721229553
1718122338.3046913,-0.016595274209976196
1718122339.2238412,-0.018096402287483215
1718122340.2853355,-0.015141189098358154
1718122341.1537597,-0.014192774891853333
1718122342.073662,-0.013119757175445557
1718122342.9559739,-0.008913099765777588
1718122343.9201832,-0.015221282839775085
1718122344.872173,-0.014246940612792969
1718122345.695741,-0.016251161694526672
1718122346.7464325,-0.010414451360702515
1718122347.6387012,-0.012547791004180908
1718122348.611843,-0.011296212673187256
1718122349.5370073,-0.010400444269180298
1718122350.4156306,-0.012309223413467407
1718122351.3393643,-0.010538876056671143
1718122352.2614248,-0.009279578924179077
1718122353.2043638,-0.009287148714065552
1718122354.039754,-0.010824352502822876
1718122354.8930607,-0.011572778224945068
1718122355.8269155,-0.011676877737045288
1718122356.6706545,-0.010161936283111572
1718122357.5010307,-0.012275725603103638
1718122358.328255,-0.010464057326316833
1718122359.1652262,-0.011872366070747375
1718122360.0990405,-0.013226181268692017
1718122360.9745421,-0.017973601818084717
1718122361.9164329,-0.015155673027038574
1718122362.730011,-0.009635329246520996
1718122363.5995224,-0.015700533986091614
1718122364.4686344,-0.011007040739059448
1718122365.3109014,-0.012536540627479553
1718122366.165394,-0.009125962853431702
1718122367.0199609,-0.015559032559394836
1718122367.8574529,-0.013199403882026672
1718122368.7242713,-0.0141543447971344
1718122369.5934162,-0.014131695032119751
1718122370.4473734,-0.011896193027496338
1718122371.3365228,-0.015262961387634277
1718122372.1978555,-0.015486732125282288
1718122373.2550397,-0.021084457635879517
1718122669.20586,-0.018056273460388184
1718122670.1493032,-0.01689845323562622
1718122671.0770733,-0.01684325933456421
1718122672.0169659,-0.013708412647247314
1718122672.9205215,-0.015107154846191406
1718122673.8399575,-0.016016483306884766
1718122674.7707455,-0.01545262336730957
1718122675.6909213,-0.01645559072494507
1718122676.6907482,-0.01295366883277893
1718122677.5406785,-0.011498332023620605
1718122678.3574927,-0.012400895357131958
1718122679.1696665,-0.012050777673721313
1718122680.0228367,-0.012235760688781738
1718122680.8650334,-0.015235662460327148
1718122681.7341144,-0.015947163105010986
1718122682.5503774,-0.014585107564926147
1718122683.365249,-0.011115878820419312
1718122684.2162442,-0.012294471263885498
1718122685.1039026,-0.012740641832351685
1718122686.0438786,-0.011666864156723022
1718122687.0769722,-0.013616859912872314
1718122688.0432763,-0.015103459358215332
1718122688.8502164,-0.014798462390899658
1718122689.7084916,-0.014013230800628662
1718122690.5692434,-0.01391911506652832
1718122691.6986036,-0.016584932804107666
1718122692.63761,-0.015345275402069092
1718122693.502739,-0.015427768230438232
1718122694.4359179,-0.01688826084136963
1718122695.3318584,-0.015181660652160645
1718122696.2334828,-0.01666480302810669
1718122697.119612,-0.018168509006500244
1718122698.0245771,-0.017447829246520996
1718122698.9662273,-0.01646721363067627
1718122699.881087,-0.015609920024871826
1718122700.777508,-0.017880022525787354
1718122701.6912415,-0.017944514751434326
1718122702.585649,-0.016038060188293457
1718122703.4975696,-0.01405864953994751
1718122704.4299307,-0.015591323375701904
1718122705.3434803,-0.014646649360656738
1718122706.2850223,-0.018006861209869385
1718122707.4313846,-0.017093002796173096
1718122708.3567488,-0.01612699031829834
1718122709.5252893,-0.015682697296142578
1718122710.4763942,-0.011101007461547852
1718122711.4125497,-0.014081060886383057
1718122712.258352,-0.006914913654327393
1718122713.089231,-0.013311922550201416
1718122713.9960916,-0.016701877117156982
1718122714.8023643,-0.012402951717376709
1718122715.6938605,-0.014548540115356445
1718122716.5321927,-0.016814082860946655
1718122717.3629632,-0.01284337043762207
1718122718.1976528,-0.016213834285736084
1718122719.1718369,-0.013815104961395264
1718122720.2853205,-0.015249252319335938
1718122721.1819823,-0.01617562770843506
1718122722.0965848,-0.013994097709655762
1718122723.033611,-0.01279217004776001
1718122723.9088047,-0.013434529304504395
1718122724.8305986,-0.012814581394195557
1718122725.762959,-0.014741361141204834
1718122726.6929107,-0.016861677169799805
1718122727.6203425,-0.008705198764801025
1718122728.5358524,-0.016490936279296875
1718122729.4484725,-0.017300188541412354
1718122730.3612034,-0.0148162841796875
1718122731.2937984,-0.01555180549621582
